date,bullish,bearish,neutral,sentiment_index,sentiment_scaled,sentiment_smoothed_7d,sentiment_smoothed_30d
2009-10-01,5.9771897e-05,0.99993765,2.578461e-06,-0.99987787,6.106496e-05,0.2753689203943525,0.19998721877733866
2009-10-06,5.6117437e-06,0.4999881,0.5000063,-0.4999825,0.25000876,0.229183486529759,0.20719099640846253
2009-10-07,2.1592115e-08,1.502857e-06,0.99999845,-1.4812649e-06,0.49999925,0.26489744441849844,0.2238562951485316
2009-10-08,0.27393147,0.22381707,0.50225145,0.050114408,0.5250572,0.29434595363480703,0.24135519762833912
2009-10-09,0.008289046,0.99089885,0.0008121066,-0.9826098,0.008695096,0.1834632328578404,0.24163954158624013
2009-10-12,0.0034898643,0.98123807,0.015272028,-0.9777482,0.011125892,0.1850054008620126,0.2420099675655365
2009-10-19,8.87386e-05,0.4508086,0.54910266,-0.45071986,0.27464008,0.22422676427023752,0.25114797552426654
2009-10-27,1.3662471e-06,0.99999607,2.6564137e-06,-0.9999947,2.6524067e-06,0.22421841961996897,0.2511100500822067
2009-10-28,0.00036857108,0.99961406,1.7418792e-05,-0.99924546,0.0003772676,0.1885567775794438,0.25102776984373726
2009-10-30,5.432184e-05,0.9999429,2.7265196e-06,-0.9998886,5.570054e-05,0.11713626980781555,0.2177042563756307
2009-11-05,0.5002647,0.43063086,0.06910444,0.06963384,0.5348169,0.11853051611355372,0.23552897373835247
2009-11-09,0.00010335782,0.9998877,8.882695e-06,-0.99978435,0.0001078248,0.11730376311710902,0.20297810037930805
2009-11-12,0.9999654,1.7810046e-06,3.283543e-05,0.99996364,0.9999818,0.2585688957146236,0.23598105410734813
2009-11-13,0.009135547,0.9903423,0.00052214146,-0.9812068,0.009396613,0.22067697133336747,0.23628354966640472
2009-11-23,0.9421747,0.05771525,0.00011004742,0.88445944,0.94222975,0.35528084209987093,0.26769107977549234
2009-11-24,1.5121943e-05,0.9999672,1.768565e-05,-0.9999521,2.3961067e-05,0.35523036973817007,0.267690908908844
2009-11-25,4.1566545e-05,0.4999629,0.49999553,-0.49992132,0.25003934,0.3909423180988857,0.2760215779145559
2009-11-27,1.8306172e-06,0.9999981,1.7167325e-07,-0.99999624,1.8775463e-06,0.3145401690687452,0.2760214388370514
2009-12-03,4.9805527e-05,0.99994683,3.2962212e-06,-0.999897,5.1498413e-05,0.31453212244170053,0.25935648878415424
2009-12-07,0.018388111,0.98160994,1.9527097e-06,-0.96322185,0.018389076,0.17430458750043595,0.2418791780869166
2009-12-10,5.837131e-07,0.9999988,5.47825e-07,-0.9999982,8.940697e-07,0.1729623419897897,0.24182855288187663
2009-12-14,1.2356771e-06,0.02166286,0.97833586,-0.021661624,0.48916918,0.10823940379279,0.24980071187019348
2009-12-15,0.003297167,0.99663806,6.477078e-05,-0.9933409,0.0033295453,0.10871163010597229,0.22483614583810171
2009-12-16,0.00071071927,0.65304697,0.34624228,-0.65233624,0.17383188,0.09782485025269645,0.2306304842233658
2009-12-21,1.537532e-05,0.9999844,2.0983268e-07,-0.999969,1.5497208e-05,0.0978267959186009,0.2115207741657893
2009-12-22,1.2451201e-08,3.237541e-07,0.99999964,-3.113029e-07,0.49999985,0.16924798914364406,0.21985405087471008
2009-12-30,0.48838305,0.011668189,0.49994883,0.47671488,0.7383574,0.2721006103924343,0.23383537729581197
2010-01-05,0.00021722994,0.6664648,0.33331797,-0.66624755,0.16687623,0.2959399436201368,0.21323544681072235
2010-01-06,0.92161775,0.06889723,0.00948505,0.8527205,0.92636025,0.35839581063815523,0.2441030979156494
2010-01-07,5.798898e-06,0.9999567,3.7416572e-05,-0.99995095,2.4527311e-05,0.35792366521699087,0.24410089751084646
2010-01-11,0.00045717115,0.99936205,0.00018086721,-0.9989049,0.00054755807,0.33316876207079205,0.24411711394786834
2010-01-13,0.49617925,0.503722,9.8759105e-05,-0.007542759,0.49622864,0.4040563532284328,0.2523244430621465
2010-01-14,6.940223e-05,0.99988997,4.0681512e-05,-0.9998206,8.970499e-05,0.3326406180858612,0.23566079139709473
2010-01-20,0.000109771754,0.9996778,0.00021251195,-0.999568,0.00021600723,0.2271918441568102,0.21816608508427937
2010-01-28,0.00020055802,0.9996977,0.00010169981,-0.9994971,0.0002514422,0.2033883035182953,0.2178846299648285
2010-02-02,0.00021957805,0.99699533,0.0027850952,-0.99677575,0.0016121268,0.07128142884799413,0.21756750444571177
2010-02-04,6.968243e-05,0.99992704,3.2389414e-06,-0.99985737,7.131696e-05,0.07128811308315822,0.20841521223386128
2010-02-05,0.9998697,5.0252056e-05,8.002458e-05,0.99981946,0.99990976,0.21405414172581264,0.24174544910589854
2010-02-08,0.025516195,0.9739759,0.00050791807,-0.9484597,0.025770158,0.14684578776359558,0.24259187877178193
2010-02-12,0.0008950883,0.99904853,5.627644e-05,-0.99815345,0.00092327595,0.14696486932890757,0.2426207979520162
2010-02-18,0.11765671,0.25155708,0.63078624,-0.13390037,0.4330498,0.2087982680116381,0.23922856052716573
2010-02-23,0.9999888,3.9793094e-06,7.279858e-06,0.9999848,0.9999924,0.35161840064185007,0.2725580453872681
2010-02-26,0.0063250223,0.9936495,2.549077e-05,-0.9873245,0.006337762,0.3522934913635254,0.23943657676378885
2010-03-01,0.002495199,0.99749726,7.516105e-06,-0.9950021,0.0024989545,0.35264029673167635,0.23920665482680004
2010-03-02,6.6643006e-05,0.99980253,0.00013092054,-0.9997359,0.00013205409,0.20981491037777492,0.2078033983707428
2010-03-05,0.0013384691,0.5075652,0.49109635,-0.5062267,0.24688664,0.24140297940799169,0.21603215436140696
2010-03-08,6.7176306e-06,0.999982,1.1312702e-05,-0.99997526,1.2367964e-05,0.2412728496960231,0.20769792199134826
2010-03-09,0.8754425,0.12445758,9.9935765e-05,0.7509849,0.87549245,0.3044789433479309,0.23688094119230907
2010-03-10,0.40091935,0.5380394,0.061041217,-0.13712004,0.43144,0.22325717551367624,0.2512605577707291
2010-03-12,0.00034021953,0.99965775,1.984251e-06,-0.9993175,0.0003412366,0.22240052904401506,0.2506589631239573
2010-03-15,0.004651189,0.2482656,0.74708325,-0.2436144,0.37819278,0.2760710758822305,0.26326535940170287
2010-03-22,7.27993e-06,0.999992,7.051291e-07,-0.99998474,7.6293945e-06,0.27605330092566355,0.2469599743684133
2010-03-24,0.000698158,0.99461657,0.00468528,-0.9939184,0.0030407906,0.2412181794643402,0.24695034921169282
2010-04-01,0.4998299,0.5001566,1.3551926e-05,-0.00032669306,0.49983665,0.3126216488225119,0.2578171749909719
2010-04-05,0.017348418,0.4828584,0.4997932,-0.46550998,0.267245,0.2257291546889714,0.2667248249053955
2010-04-12,0.0050275167,0.9933716,0.0016009407,-0.9883441,0.0058279634,0.16492743577275956,0.250252428650856
2010-04-14,0.20497501,0.7473496,0.047675353,-0.5423746,0.2288127,0.19756621548107692,0.23326760431130728
2010-04-15,1.42202625e-05,0.999985,8.370107e-07,-0.99997073,1.463294e-05,0.14354076555797032,0.22770555118719737
2010-04-19,1.0245426e-06,0.5000011,0.4999979,-0.50000006,0.24999997,0.17925395710127695,0.20516020854314168
2010-04-22,0.00036644924,0.9836591,0.015974432,-0.98329264,0.00835368,0.18001294136047363,0.20543784697850545
2010-04-23,0.0002840211,0.98907566,0.01064027,-0.98879164,0.0056041777,0.10940830196653094,0.2056064009666443
2010-04-28,0.49999288,5.140561e-06,0.500002,0.49998775,0.74999386,0.17837242569242204,0.21406524181365966
